transaction_id,customer_id,customer_age_days,lifetime_value,previous_success_rate,average_order_value,previous_recovery_successes,days_since_last_purchase,amount,event_type,failure_reason,timestamp,time_of_day,day_of_week,attempts_so_far,last_contact_time,opted_out,allowed_interventions,intervention,recovered,recovered_amount,time_to_recovery_hours,previous_payment_failures
TXN003315,CUST00283,736,9870.46,0.5,441.72,0,37,277.24,checkout_abandoned,insufficient_funds,2026-07-20T01:34:17.440973,1,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,277.24,6.2,0
TXN003316,CUST00654,830,4785.15,1.0,354.32,1,4,339.14,checkout_abandoned,gateway_error,2026-07-20T01:52:17.168756,1,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,339.14,2.21,0
TXN003317,CUST00660,265,18932.54,1.0,396.77,1,20,732.49,payment_failed,gateway_error,2026-07-20T02:02:23.363384,2,0,0,2026-06-29T05:10:47.861379,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,732.49,0.54,0
TXN003318,CUST00015,1179,5848.44,0.0,176.56,0,74,319.89,payment_failed,bank_decline,2026-07-20T02:42:37.404463,2,0,0,2026-07-08T17:48:22.569662,True,no_action,no_action,False,0.0,,4
TXN003319,CUST01076,1067,3428.79,0.5,430.67,1,17,339.52,checkout_abandoned,gateway_error,2026-07-20T03:12:44.090016,3,0,0,2026-07-02T09:13:46.048741,True,no_action,no_action,True,339.52,11.64,1
TXN003320,CUST00540,1063,14754.01,1.0,217.74,1,10,222.39,payment_failed,price_hesitation,2026-07-20T03:13:50.170011,3,0,0,2026-07-09T22:12:43.419253,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN003321,CUST00086,146,4249.47,0.0,1054.93,0,71,891.58,payment_failed,insufficient_funds,2026-07-20T03:17:04.098428,3,0,0,2026-07-06T13:15:15.171749,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,3
TXN003322,CUST00348,271,24092.08,1.0,111.52,1,32,138.22,payment_failed,otp_timeout,2026-07-20T03:48:47.241564,3,0,0,2026-06-18T02:56:21.290271,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,138.22,11.47,0
TXN003323,CUST00144,1489,2291.92,0.0,1508.91,0,112,1177.47,payment_failed,insufficient_funds,2026-07-20T04:16:50.156594,4,0,0,2026-07-10T11:26:22.433293,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,5
TXN003324,CUST00168,502,313.6,1.0,647.98,2,31,894.22,payment_failed,insufficient_funds,2026-07-20T04:26:20.361531,4,0,0,2026-06-18T10:32:41.222825,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,894.22,13.08,0
TXN003325,CUST01051,548,5319.95,0.2,271.58,1,24,189.41,payment_failed,insufficient_funds,2026-07-20T04:27:26.618666,4,0,0,2026-07-16T11:02:04.361847,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,189.41,5.94,4
TXN003326,CUST00303,1344,9679.33,0.0,112.14,0,155,62.44,checkout_abandoned,bank_decline,2026-07-20T04:27:55.179400,4,0,0,,True,no_action,no_action,False,0.0,,3
TXN003327,CUST00868,670,1663.21,0.4,362.29,2,23,250.64,payment_failed,price_hesitation,2026-07-20T04:48:24.338364,4,0,0,2026-07-14T15:03:29.081004,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,3
TXN003328,CUST00434,651,10589.29,0.0,326.22,0,90,253.28,checkout_abandoned,insufficient_funds,2026-07-20T05:56:01.542382,5,0,0,2026-07-12T18:47:16.854482,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,1
TXN003329,CUST00635,1028,8207.43,0.0,849.99,0,72,931.6,checkout_abandoned,insufficient_funds,2026-07-20T06:00:41.697406,6,0,0,2026-06-07T18:48:19.601877,True,no_action,no_action,True,931.6,0.14,5
TXN003330,CUST01328,1012,5499.88,0.0,209.24,0,137,202.45,checkout_abandoned,price_hesitation,2026-07-20T06:38:25.376477,6,0,0,2026-07-04T04:09:20.789540,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,2
TXN003331,CUST00702,252,7552.12,0.0,153.89,0,133,222.4,checkout_abandoned,insufficient_funds,2026-07-20T07:13:55.036633,7,0,0,2026-07-10T15:35:49.444351,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,5
TXN003332,CUST00631,491,9122.51,0.333,779.42,1,46,689.51,payment_failed,otp_timeout,2026-07-20T08:02:58.469205,8,0,0,2026-07-09T22:08:24.795114,True,no_action,no_action,False,0.0,,2
TXN003333,CUST00552,1242,3253.74,0.667,285.26,2,23,286.34,payment_failed,otp_timeout,2026-07-20T08:30:35.234884,8,0,0,2026-06-27T07:57:15.544112,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,286.34,14.27,1
TXN003334,CUST01111,350,5235.15,0.4,323.5,2,9,253.58,payment_failed,price_hesitation,2026-07-20T08:39:09.927529,8,0,0,2026-07-10T17:00:33.692376,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,3
TXN003335,CUST00528,1372,4069.51,1.0,298.85,2,39,171.18,checkout_abandoned,price_hesitation,2026-07-20T09:33:06.131372,9,0,0,2026-06-10T17:59:12.409578,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN003336,CUST01022,1302,8580.45,0.8,385.96,4,9,354.55,checkout_abandoned,price_hesitation,2026-07-20T09:33:29.523499,9,0,0,2026-07-10T14:27:45.428345,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN003337,CUST01080,1380,4704.73,0.333,459.51,1,6,558.63,checkout_abandoned,price_hesitation,2026-07-20T11:37:07.261899,11,0,0,2026-07-14T01:47:41.546775,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,2
TXN003338,CUST01165,158,6590.67,0.5,426.53,1,3,484.78,payment_failed,price_hesitation,2026-07-20T12:13:15.548773,12,0,0,2026-07-16T14:55:45.649854,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,1
TXN003339,CUST00721,1396,7307.46,0.4,705.63,2,25,869.26,payment_failed,insufficient_funds,2026-07-20T12:23:53.697320,12,0,0,2026-07-10T23:49:36.959212,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,3
TXN003340,CUST00233,1138,1368.31,0.0,201.03,0,134,196.42,checkout_abandoned,gateway_error,2026-07-20T12:33:56.706131,12,0,0,2026-06-29T03:15:59.799344,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,5
TXN003341,CUST00566,342,1142.49,0.5,332.45,0,47,200.6,payment_failed,gateway_error,2026-07-20T13:04:36.550821,13,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN003342,CUST00215,409,9400.34,1.0,185.9,4,2,263.24,payment_failed,insufficient_funds,2026-07-20T13:08:16.599920,13,0,0,2026-07-17T13:57:16.454540,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,263.24,7.89,0
TXN003343,CUST01154,458,1523.98,0.0,328.66,0,142,338.37,checkout_abandoned,price_hesitation,2026-07-20T13:42:47.003136,13,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,2
TXN003344,CUST00694,136,22130.19,1.0,409.29,1,38,320.8,payment_failed,gateway_error,2026-07-20T14:00:38.441443,14,0,0,2026-06-12T12:54:45.418490,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,320.8,4.0,0
TXN003345,CUST00375,142,18937.93,1.0,201.62,1,40,198.84,payment_failed,price_hesitation,2026-07-20T14:01:00.206559,14,0,0,2026-06-10T11:57:01.587231,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN003346,CUST01065,582,18660.65,0.0,605.14,0,57,345.01,payment_failed,price_hesitation,2026-07-20T15:06:59.220113,15,0,0,2026-07-01T12:50:13.714495,True,no_action,no_action,False,0.0,,5
TXN003347,CUST00902,329,11362.12,0.5,498.99,1,43,635.45,payment_failed,otp_timeout,2026-07-20T15:25:31.982042,15,0,0,2026-06-10T15:01:14.209765,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,635.45,7.15,1
TXN003348,CUST01024,1233,10284.06,0.0,441.9,0,73,283.55,checkout_abandoned,insufficient_funds,2026-07-20T15:46:30.606049,15,0,0,2026-07-08T18:37:46.240705,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,2
TXN003349,CUST01398,38,6226.74,0.333,407.04,2,17,329.22,checkout_abandoned,otp_timeout,2026-07-20T15:48:11.070404,15,0,0,2026-07-15T16:03:20.943181,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,329.22,0.72,4
TXN003350,CUST01414,877,2041.24,0.0,298.01,0,135,349.88,payment_failed,bank_decline,2026-07-20T16:08:46.401844,16,0,0,2026-06-11T19:31:39.026274,True,no_action,no_action,False,0.0,,3
TXN003351,CUST00241,876,5676.73,0.0,150.22,0,88,70.71,payment_failed,gateway_error,2026-07-20T16:13:44.013714,16,0,0,2026-06-29T00:21:15.577407,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,70.71,3.38,2
TXN003352,CUST01259,1203,8413.02,0.167,333.97,1,24,397.8,payment_failed,bank_decline,2026-07-20T16:16:50.821467,16,0,0,2026-07-12T04:30:56.114670,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,5
TXN003353,CUST00642,1281,730.31,0.0,206.43,0,75,144.88,checkout_abandoned,price_hesitation,2026-07-20T16:23:15.347145,16,0,0,2026-07-11T03:04:07.720101,True,no_action,no_action,False,0.0,,6
TXN003354,CUST00916,814,705.04,0.0,705.89,0,147,851.57,checkout_abandoned,insufficient_funds,2026-07-20T16:54:00.546381,16,0,0,2026-06-08T02:21:59.964037,True,no_action,no_action,False,0.0,,8
TXN003355,CUST01039,1240,5310.6,0.5,269.76,1,7,275.57,checkout_abandoned,gateway_error,2026-07-20T17:00:01.908521,17,0,0,2026-07-12T19:45:26.774929,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN003356,CUST00635,1028,8207.43,0.167,849.99,1,0,730.91,payment_failed,bank_decline,2026-07-20T17:06:05.074816,17,0,0,2026-06-07T18:48:19.601877,True,no_action,no_action,False,0.0,,5
TXN003357,CUST00011,1463,5240.13,0.5,173.03,0,85,153.11,checkout_abandoned,gateway_error,2026-07-20T17:08:49.058190,17,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN003358,CUST01244,1312,2191.13,0.5,443.58,1,22,348.31,checkout_abandoned,price_hesitation,2026-07-20T17:35:08.744143,17,0,0,2026-06-28T12:40:14.332463,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN003359,CUST01148,1034,3268.69,1.0,396.18,1,40,483.05,payment_failed,otp_timeout,2026-07-20T17:46:55.692621,17,0,0,2026-06-10T07:29:22.732019,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,483.05,1.53,0
TXN003360,CUST00360,1268,6426.13,1.0,182.24,2,4,230.86,payment_failed,otp_timeout,2026-07-20T18:26:31.480357,18,0,0,2026-06-16T11:18:41.045440,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,230.86,4.84,0
TXN003361,CUST00414,27,4099.29,0.333,654.67,1,37,890.87,checkout_abandoned,insufficient_funds,2026-07-20T19:10:09.244681,19,0,0,2026-07-03T03:55:45.967365,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,2
TXN003362,CUST00229,265,88.83,0.5,539.94,2,8,737.4,payment_failed,otp_timeout,2026-07-20T19:45:33.246190,19,0,0,2026-07-19T18:27:24.796090,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,2
TXN003363,CUST00880,129,4626.57,1.0,179.54,2,10,183.68,payment_failed,gateway_error,2026-07-20T20:22:06.529531,20,0,0,2026-07-10T13:09:07.717283,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,183.68,4.97,0
TXN003364,CUST01329,513,1429.02,0.0,464.55,0,90,359.55,payment_failed,gateway_error,2026-07-20T20:42:49.993105,20,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,359.55,1.27,1
TXN003365,CUST00046,669,5388.29,1.0,475.83,1,20,447.54,checkout_abandoned,bank_decline,2026-07-20T20:46:10.679222,20,0,0,2026-06-29T23:04:29.056783,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,447.54,0.02,0
TXN003366,CUST00757,575,989.45,1.0,306.43,3,18,510.42,payment_failed,bank_decline,2026-07-20T21:16:26.034389,21,0,0,2026-07-02T03:08:37.855933,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN003367,CUST00065,489,6461.82,0.5,410.68,0,69,391.82,checkout_abandoned,insufficient_funds,2026-07-20T22:07:19.654392,22,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN003368,CUST00981,1053,2856.23,0.0,663.88,0,43,754.56,payment_failed,insufficient_funds,2026-07-20T22:49:36.028811,22,0,0,2026-07-05T10:03:24.968950,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,2
TXN003369,CUST01046,359,1288.98,0.2,100.0,1,1,148.77,checkout_abandoned,gateway_error,2026-07-21T00:02:50.407942,0,1,0,2026-07-19T11:24:09.082583,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,148.77,6.78,4
TXN003370,CUST01230,1232,5229.4,1.0,127.9,2,11,100.76,payment_failed,gateway_error,2026-07-21T00:03:32.860942,0,1,0,2026-07-09T18:14:16.589876,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,100.76,3.34,0
TXN003371,CUST01124,1261,1162.9,0.75,136.87,3,10,139.36,payment_failed,gateway_error,2026-07-21T00:13:49.312304,0,1,0,2026-07-10T08:31:29.020435,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN003372,CUST00910,1155,1284.52,0.111,493.27,1,45,684.24,payment_failed,insufficient_funds,2026-07-21T00:45:48.750369,0,1,0,2026-07-12T10:34:14.809375,True,no_action,no_action,False,0.0,,8
TXN003373,CUST01057,1158,6196.46,0.5,100.0,0,112,50.0,checkout_abandoned,insufficient_funds,2026-07-21T00:58:12.315482,0,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN003374,CUST01007,755,2745.73,0.5,318.1,2,35,272.77,checkout_abandoned,insufficient_funds,2026-07-21T01:17:55.198154,1,1,0,2026-07-11T11:32:48.303675,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,2
TXN003375,CUST00192,911,9055.62,0.5,118.91,0,51,102.33,payment_failed,otp_timeout,2026-07-21T02:02:13.233699,2,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,102.33,5.17,0
TXN003376,CUST00366,704,1055.83,0.0,347.11,0,158,236.43,payment_failed,bank_decline,2026-07-21T02:04:08.768454,2,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,3
TXN003377,CUST01488,167,9623.17,0.5,303.32,2,15,497.55,checkout_abandoned,price_hesitation,2026-07-21T02:05:27.679094,2,1,0,2026-07-05T19:48:40.578202,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,2
TXN003378,CUST01413,1188,7019.86,0.0,306.02,0,121,338.18,payment_failed,insufficient_funds,2026-07-21T02:07:45.040682,2,1,0,2026-06-13T11:09:30.513836,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,2
TXN003379,CUST00559,1276,3866.74,0.8,180.09,4,10,273.41,payment_failed,bank_decline,2026-07-21T02:11:16.461757,2,1,0,2026-07-10T08:50:16.351280,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN003380,CUST00858,1004,430.26,0.0,155.2,0,121,122.93,payment_failed,otp_timeout,2026-07-21T02:20:03.475645,2,1,0,2026-07-18T13:23:26.739829,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,122.93,5.61,2
TXN003381,CUST00793,1238,546.09,0.5,354.67,1,37,343.56,payment_failed,insufficient_funds,2026-07-21T03:09:31.467573,3,1,0,2026-06-28T07:17:49.562571,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,343.56,0.35,1
TXN003382,CUST01270,554,7553.74,0.5,159.59,2,20,241.44,payment_failed,insufficient_funds,2026-07-21T03:26:43.186991,3,1,0,2026-06-30T07:29:05.549321,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,2
TXN003383,CUST00138,521,583.67,0.0,682.36,0,17,680.56,payment_failed,gateway_error,2026-07-21T04:24:33.542278,4,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN003384,CUST01237,186,1309.02,0.25,187.56,1,40,210.33,checkout_abandoned,bank_decline,2026-07-21T04:29:41.157726,4,1,0,2026-07-18T12:56:56.163591,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,3
TXN003385,CUST01324,1299,1078.08,0.0,281.51,0,124,547.6,payment_failed,gateway_error,2026-07-21T04:54:21.651021,4,1,0,2026-07-18T16:31:23.666518,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,5
TXN003386,CUST00188,358,5307.69,0.0,100.0,0,153,80.5,checkout_abandoned,insufficient_funds,2026-07-21T05:51:00.811152,5,1,0,2026-06-07T04:22:01.529608,True,no_action,no_action,False,0.0,,4
TXN003387,CUST00357,1337,108026.51,0.0,185.26,0,153,193.86,payment_failed,bank_decline,2026-07-21T05:56:51.457802,5,1,0,2026-06-18T01:45:41.598190,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,3
TXN003388,CUST00963,327,18982.31,1.0,463.57,1,41,632.81,checkout_abandoned,insufficient_funds,2026-07-21T06:42:32.631381,6,1,0,2026-06-09T08:53:23.774298,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,632.81,8.91,0
TXN003389,CUST01452,77,3534.69,0.0,464.19,0,49,604.66,payment_failed,price_hesitation,2026-07-21T06:45:22.914639,6,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN003390,CUST00327,57,8927.16,0.5,1110.3,2,22,1327.4,checkout_abandoned,insufficient_funds,2026-07-21T07:07:19.767100,7,1,0,2026-06-29T19:45:26.044220,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,2
TXN003391,CUST00591,1354,11908.73,0.333,265.43,1,26,382.06,checkout_abandoned,gateway_error,2026-07-21T07:25:15.136419,7,1,0,2026-07-15T02:01:00.628522,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,382.06,3.19,2
TXN003392,CUST01313,1280,3176.05,0.333,407.96,1,29,471.36,checkout_abandoned,price_hesitation,2026-07-21T07:26:32.402245,7,1,0,2026-07-15T15:54:11.929453,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,2
TXN003393,CUST00042,1051,11092.4,0.333,358.86,1,17,315.34,payment_failed,insufficient_funds,2026-07-21T08:50:17.400716,8,1,0,2026-07-03T15:12:08.198999,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,315.34,2.65,2
TXN003394,CUST01198,1204,3466.79,1.0,358.51,1,49,276.0,checkout_abandoned,insufficient_funds,2026-07-21T09:06:42.258071,9,1,0,2026-06-02T02:12:07.730719,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN003395,CUST01459,774,3259.24,0.5,346.47,2,38,373.75,checkout_abandoned,insufficient_funds,2026-07-21T09:11:13.978817,9,1,0,2026-06-22T20:40:00.145910,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,373.75,5.55,2
TXN003396,CUST00523,1237,2740.58,0.0,113.77,0,14,105.26,payment_failed,bank_decline,2026-07-21T10:15:25.703172,10,1,0,2026-07-15T05:57:20.956048,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN003397,CUST01253,1190,31768.97,0.0,459.56,0,67,305.63,payment_failed,bank_decline,2026-07-21T11:59:08.661564,11,1,0,2026-06-10T03:39:58.005181,True,no_action,no_action,False,0.0,,3
TXN003398,CUST01040,1059,1347.73,0.0,352.3,0,117,553.58,payment_failed,insufficient_funds,2026-07-21T12:39:08.056428,12,1,0,2026-06-22T18:47:40.022088,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,553.58,0.43,2
TXN003399,CUST01421,1492,3410.5,0.0,896.83,0,91,1170.63,checkout_abandoned,otp_timeout,2026-07-21T12:41:10.407176,12,1,0,2026-07-15T01:25:50.806050,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,8
TXN003400,CUST01146,797,3905.2,0.0,336.3,0,165,454.5,payment_failed,bank_decline,2026-07-21T13:26:12.738773,13,1,0,,True,no_action,no_action,False,0.0,,2
TXN003401,CUST00410,262,1837.89,1.0,348.66,2,22,329.7,checkout_abandoned,otp_timeout,2026-07-21T13:28:02.787597,13,1,0,2026-06-29T07:09:17.587223,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,329.7,5.34,0
TXN003402,CUST00048,1017,1202.52,1.0,109.09,2,7,65.99,payment_failed,otp_timeout,2026-07-21T13:38:12.757803,13,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,65.99,5.48,0
TXN003403,CUST01270,554,7553.74,0.4,159.59,2,21,169.48,payment_failed,insufficient_funds,2026-07-21T13:39:45.671035,13,1,1,2026-07-21T03:26:43.186991,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,3
TXN003404,CUST00344,1358,2419.21,0.5,652.06,0,108,441.1,payment_failed,bank_decline,2026-07-21T13:43:31.411906,13,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN003405,CUST00986,925,2984.59,1.0,440.46,2,7,358.87,payment_failed,otp_timeout,2026-07-21T13:57:40.878019,13,1,0,2026-07-13T15:30:30.336587,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,358.87,8.91,0
TXN003406,CUST00235,1079,22194.4,0.0,348.54,0,121,445.64,checkout_abandoned,gateway_error,2026-07-21T14:44:27.946442,14,1,0,,True,no_action,no_action,False,0.0,,3
TXN003407,CUST01377,1128,2028.44,1.0,234.47,1,19,226.39,payment_failed,price_hesitation,2026-07-21T15:03:00.072852,15,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,226.39,11.99,0
TXN003408,CUST00857,86,15239.7,0.0,117.31,0,121,103.88,payment_failed,gateway_error,2026-07-21T15:06:27.607864,15,1,0,2026-07-09T08:47:57.457465,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,7
TXN003409,CUST00037,1241,12588.28,0.0,382.99,0,131,621.56,checkout_abandoned,insufficient_funds,2026-07-21T15:35:49.492413,15,1,0,2026-06-22T14:57:48.214765,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,3
TXN003410,CUST00402,481,2154.27,0.5,830.82,0,35,396.47,payment_failed,gateway_error,2026-07-21T15:37:22.346597,15,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,396.47,5.54,0
TXN003411,CUST00085,1050,16481.23,0.0,245.69,0,82,219.35,payment_failed,bank_decline,2026-07-21T15:47:00.865324,15,1,0,2026-07-14T23:40:17.895540,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,4
TXN003412,CUST00394,1080,5498.52,0.5,108.41,1,23,66.77,checkout_abandoned,bank_decline,2026-07-21T16:29:18.169655,16,1,0,2026-07-19T23:07:44.352382,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,1
TXN003413,CUST00588,1255,231.41,1.0,390.33,1,40,320.71,checkout_abandoned,otp_timeout,2026-07-21T16:35:01.486774,16,1,0,2026-06-11T11:52:13.344553,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN003414,CUST01257,833,6241.65,0.5,288.97,0,101,426.27,payment_failed,otp_timeout,2026-07-21T16:46:34.936056,16,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,426.27,1.13,0
TXN003415,CUST01437,979,2017.47,0.0,1042.38,0,49,1048.5,checkout_abandoned,price_hesitation,2026-07-21T17:04:12.660913,17,1,0,2026-06-24T03:13:36.373880,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,1048.5,8.32,1
TXN003416,CUST01305,1007,973.61,0.0,846.34,0,157,900.12,payment_failed,price_hesitation,2026-07-21T17:06:06.029324,17,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,2
TXN003417,CUST00933,974,3215.72,0.5,304.78,1,48,225.09,checkout_abandoned,gateway_error,2026-07-21T17:06:58.792408,17,1,0,2026-06-03T12:37:18.612835,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,225.09,1.86,1
TXN003418,CUST01361,101,7523.33,0.0,1133.12,0,150,641.76,payment_failed,price_hesitation,2026-07-21T17:37:34.827141,17,1,0,2026-07-07T11:04:42.126745,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,641.76,4.1,2
TXN003419,CUST01189,11,7934.73,0.6,322.4,3,7,672.55,payment_failed,otp_timeout,2026-07-21T17:39:58.896360,17,1,0,2026-07-14T06:48:57.568250,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,2
TXN003420,CUST00885,1102,21893.24,0.0,339.27,0,159,301.6,payment_failed,price_hesitation,2026-07-21T18:13:39.503086,18,1,0,2026-06-21T13:21:32.215943,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,301.6,9.78,4
TXN003421,CUST01360,124,7692.42,0.6,486.39,3,6,489.84,payment_failed,otp_timeout,2026-07-21T18:13:42.051079,18,1,0,2026-07-02T15:44:21.368221,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,489.84,1.38,2
TXN003422,CUST00149,88,4669.25,1.0,530.25,2,19,546.88,checkout_abandoned,bank_decline,2026-07-21T18:31:20.285604,18,1,0,2026-07-01T23:45:03.487928,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN003423,CUST01464,1278,724.47,0.0,175.9,0,84,191.34,payment_failed,bank_decline,2026-07-21T19:33:41.215351,19,1,0,2026-06-09T14:10:46.567512,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,1
TXN003424,CUST01196,1070,2495.75,0.0,353.92,0,96,490.03,payment_failed,bank_decline,2026-07-21T19:45:15.346410,19,1,0,2026-06-09T18:17:07.942341,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,2
